# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
344535.5000 M9784 975755 5 46040.5000 p30 p4 n/a N p30->p47->p81->p18->p98->p7
344535.5000 M9429 885882 6 56884.5000 p14 p7 n/a N p14->p33->p50->p81->p18->p98->p7
344535.5000 M9029 603400 2 69097.5000 p14 p72 n/a N p14->p98->p7
344535.5000 M8974 927645 4 70773.5000 p49 p38 n/a N p49->p96->p14->p98->p7
344535.5000 M8930 862749 6 72117.5000 p8 p35 n/a N p8->p15->p50->p81->p18->p98->p7
344535.5000 M9544 711647 6 53367.5000 p54 p78 n/a N p54->p97->p35->p60->p89->p98->p7
344535.5000 M9553 907227 7 53094.5000 p22 p46 n/a N p22->p75->p1->p28->p3->p18->p98->p7
344535.5000 M9073 870108 6 67756.5000 p55 p23 n/a N p55->p94->p95->p3->p18->p98->p7
344535.5000 M8669 591423 3 80081.5000 p83 p18 n/a N p83->p14->p98->p7
344535.5000 M9797 821819 2 45647.5000 p83 p24 n/a N p83->p98->p7
344535.5000 M9753 647048 7 46983.5000 p10 p83 n/a N p10->p74->p75->p28->p3->p18->p98->p7
344535.5000 M8918 979917 2 72484.5000 p46 p61 n/a N p46->p98->p7
344535.5000 M9292 842962 5 61067.5000 p49 p24 n/a N p49->p35->p85->p71->p98->p7
344535.5000 M9480 633523 4 55322.5000 p85 p33 n/a N p85->p60->p89->p98->p7
344535.5000 M8835 939569 10 75020.5000 p4 p79 n/a N p4->p23->p95->p65->p52->p67->p28->p3->p18->p98->p7
344535.5000 M8636 595337 8 81089.5000 p10 p28 n/a N p10->p58->p62->p15->p50->p81->p18->p98->p7
344535.5000 M8756 770145 6 77431.5000 p30 p5 n/a N p30->p20->p26->p13->p28->p98->p7
344535.5000 M9008 510326 8 69738.5000 p48 p87 n/a N p48->p70->p77->p47->p88->p3->p71->p98->p7
344535.5000 M8873 899742 9 73856.5000 p79 p61 n/a N p79->p14->p6->p52->p67->p28->p3->p18->p98->p7
344535.5000 M8597 803891 4 82277.5000 p21 p58 n/a N p21->p6->p14->p98->p7
344535.5000 M8674 569558 3 79928.5000 p87 p57 n/a N p87->p89->p98->p7
344682.6000 M9837 651083 3 44574.6000 p11 p81 n/a N p11->p39->p93->p69
